0.0955731670195095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225696133653666,0.142141757989288,0,0.11664764916827,0.0186637605802213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839662348291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955731670195097,0.0477910930256069,0.0244787527076908,0.0145916662254665,0.00729583311273324,0.00364791655636662,0.00182395827818331,0.000911979139091655,0.000455989569545827,0.000227994784772914,9.333317091749e-05,4.6666585458745e-05,2.33332927293725e-05,1.16666463646862e-05,7.12483702415355e-06
0.0477865835097548,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0152805947551117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839662348291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955731670195097,0.0477910930256069,0.0291833324509329,0.0145916662254665,0.00729583311273324,0.00364791655636662,0.00182395827818331,0.000911979139091654,0.000455989569545827,0.000227994784772914,0.000113997392386457,5.69986961932284e-05,2.84993480966142e-05,1.42496740483071e-05
0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0152805947551118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687457386747561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955731670195097,0.0477910930256069,0.0291833324509329,0.0145916662254665,0.00729583311273324,0.00364791655636662,0.00182395827818331,0.000911979139091654,0.000455989569545827,0.000227994784772914,0.000113997392386457,5.69986961932284e-05,2.84993480966142e-05
0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0152805947551117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687457386747561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152805947551102,0.131733832494065,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955731670195097,0.0477910930256069,0.0291833324509329,0.0145916662254665,0.00729583311273324,0.00364791655636662,0.00182395827818331,0.000880357763713033,0.00037333268366996,0.00018666634183498,9.333317091749e-05,4.6666585458745e-05
0.00597332293871934,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0152805947551117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687457386747561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152805947551102,0.13593876155046,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955731670195097,0.0477910930256069,0.0241448525902024,0.0119466458774387,0.00597332293871936,0.00298666146935968,0.00149333073467984,0.00074666536733992,0.00037333268366996,0.00018666634183498,9.333317091749e-05
0.00298666146935967,0.00597332293871935,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0152805947551118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726987610364271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.142141757989286,0.0225696133653692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901148182005024,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936,0.00298666146935968,0.00149333073467984,0.00074666536733992,0.00037333268366996,0.00018666634183498
0.00149333073467984,0.00298666146935967,0.00597332293871935,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.114689613418682,0.0186637605802213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839662348291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.142141757989286,0.0184784365473076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782486910079309,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936,0.00298666146935968,0.00149333073467984,0.00074666536733992,0.00037333268366996
0.000746665367339918,0.00149333073467984,0.00298666146935967,0.00597332293871935,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.116375828562398,0,0.140082210161902,0.0186637605802213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839662348291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.140082210161902,0,0.116375828562397,0.0184784365473076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782486910079309,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936,0.00298666146935968,0.00149333073467984,0.00074666536733992
0.000373332683669959,0.000746665367339918,0.00149333073467984,0.00298666146935967,0.00597332293871935,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0782486910079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184784365473055,0.142141757989288,0,0.140082210161902,0.0186637605802213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839662348291054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186637605802194,0.114689613418682,0,0.116375828562397,0.0184784365473076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782486910079309,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936,0.00298666146935968,0.00149333073467984
0.00018666634183498,0.000373332683669959,0.000746665367339918,0.00149333073467984,0.00298666146935967,0.00597332293871934,0.0119466458774387,0.0238932917548774,0.0391280375832752,0.0901148182005019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225696133653666,0.142141757989288,0,0.140082210161902,0.0186637605802213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726987610364273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152805947551102,0.114689613418682,0,0.116375828562397,0.0184784365473076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782486910079309,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936,0.00298666146935968
9.33331709174898e-05,0.00018666634183498,0.000373332683669959,0.000746665367339918,0.00149333073467984,0.00298666146935967,0.00597332293871935,0.0119466458774387,0.024144852590202,0.0477910930256072,0.0955731670195095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225696133653666,0.142141757989288,0,0.135938761550461,0.0152805947551118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687457386747562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152805947551102,0.114689613418682,0,0.116375828562397,0.0184784365473076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782486910079309,0.039128037583275,0.0238932917548774,0.0119466458774387,0.00597332293871936
