0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.0275075108246661,0,0,0,0,0,0,0,0.0383116556643988,0.0886888529695047,0.038311655664399,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.103599913573992,0.188224944833817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371531115981911,0.0185765557990955,0.00928827789954777,0.00464413894977389,0.00232206947488694,0.00116103473744347,0.000580517368721736,0.000290258684360868,0.000145129342180434,7.2564671090217e-05,3.62823355451085e-05,1.81411677725542e-05,9.07058388627712e-06,4.53529194313856e-06,2.26764597156928e-06
0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.027507510824666,0,0,0,0,0,0,0,0.0383116556643988,0.0886888529695047,0.0521540053010789,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.103599913573992,0.188224944833817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371531115981911,0.00964229682368335,0.00341696648313069,0.00170848324156535,0.000854241620782673,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05,2.66950506494585e-05,1.33475253247293e-05,6.67376266236464e-06,3.33688133118232e-06,1.66844066559116e-06
0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.027507510824666,0,0,0,0,0,0,0,0.0383116556643988,0.0886888529695047,0.0742466041136819,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.103599913573992,0.188224944833817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144535786005445,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05,2.66950506494586e-05,1.33475253247293e-05,6.67376266236463e-06,3.33688133118232e-06
0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.0275075108246661,0,0,0,0,0,0,0,0.0383116556643988,0.116456404312397,0.104141877410716,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.103599913573992,0.129642686501678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05,2.66950506494585e-05,1.33475253247293e-05,6.67376266236463e-06
0.000854241620782666,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.0275075108246661,0,0,0,0,0,0,0,0.0383116556643988,0.176007435435965,0.104141877410716,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.103599913573992,0.0692440875199903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782673,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05,2.66950506494585e-05,1.33475253247293e-05
0.000427120810391333,0.000854241620782665,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.027507510824666,0,0,0,0,0,0,0,0.0383116556643988,0.241081297413881,0.104141877410716,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.104437494048929,0.0381122783110101,0.0692440875199904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05,2.66950506494585e-05
0.000213560405195666,0.000427120810391333,0.000854241620782666,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.0275075108246661,0,0,0,0,0,0,0,0.104141877410715,0.241081297413881,0.104141877410716,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0748576287174625,0,0.0384204069480657,0.0381122783110101,0.0692440875199903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626138,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668,0.000106780202597834,5.33901012989171e-05
0.000106780202597833,0.000213560405195666,0.000427120810391333,0.000854241620782665,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.0275385826199996,0,0,0.0747731668208302,0,0,0,0,0,0,0,0.104141877410715,0.241081297413881,0.104141877410716,0,0,0,0,0,0,0,0.0747731668208307,0,0,0.0275385826199994,0,0.0384204069480657,0.0381122783110101,0.0692440875199903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668,0.000106780202597834
5.33901012989166e-05,0.000106780202597833,0.000213560405195666,0.000427120810391333,0.000854241620782666,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.0384204069480658,0,0.074857628717463,0,0,0.0747731668208302,0,0,0,0,0,0,0,0.104141877410715,0.241081297413881,0.104141877410716,0,0,0,0,0,0,0,0.0275075108246662,0,0,0.0275385826199994,0,0.0384204069480657,0.0381122783110101,0.0692440875199904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782674,0.000427120810391337,0.000213560405195668
2.66950506494583e-05,5.33901012989166e-05,0.000106780202597833,0.000213560405195666,0.000427120810391333,0.000854241620782666,0.00170848324156533,0.00341696648313066,0.00683393296626132,0.0136678659325226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692440875199925,0.0381122783110082,0.104437494048929,0,0.0748576287174631,0,0,0.0747731668208303,0,0,0,0,0,0,0,0.104141877410715,0.241081297413881,0.038311655664399,0,0,0,0,0,0,0,0.0275075108246662,0,0,0.0275385826199994,0,0.0384204069480657,0.0381122783110101,0.0692440875199903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136678659325228,0.00683393296626139,0.00341696648313069,0.00170848324156535,0.000854241620782673,0.000427120810391337
