5.974091408403914977e-02
4.684407999188798521e-02
3.598358812481348284e-02
1.969285032420161480e-02
4.548651850850359696e-02
3.666236886650550003e-02
4.888042221696434209e-02
5.438454748666184287e-03
9.707385487710790128e-02
1.622368060795551792e-01
1.466248490206354671e-01
7.467409040126647690e-02
5.838335260065460885e-02
6.720750224265262251e-02
6.117235490358258719e-03
0.000000000000000000e+00
4.080893265281805571e-03
6.117235490358119941e-03
2.308675403266210666e-02
5.566822963388579765e-02
