0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.00245013491979137,0.0173908491944072,0.0313035285499332,0.0313035285499331,0,0,0,0,0.128501960305518,0,0.00382304843076321,0.235304507667015,0.370085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.00245013491979137,0.0173908491944072,0.0313035285499332,0.142414639661044,0,0,0,0,0.128501960305518,0,0.00382304843076321,0.235304507667015,0.258974534568782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.00245013491979137,0.0173908491944072,0.0513035285499332,0.231303528549933,0,0,0,0,0.128501960305518,0,0.00382304843076321,0.235304507667015,0.150085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500856456798931,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.00245013491979137,0.0173908491944072,0.151303528549933,0.231303528549933,0,0,0,0,0.128501960305518,0,0.00382304843076321,0.235304507667015,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204708,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.00245013491979137,0.045390849194407,0.231303528549933,0.231303528549933,0,0,0,0,0.128501960305518,0,0.00382304843076321,0.127304507667015,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500856456798931,0.0318450021919671,0.000517393342204708,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.0173908491944072,0.0181041843722869,0.128501960305518,0.231303528549933,0.231303528549933,0,0,0,0,0.128501960305518,0,0.000517393342204626,0.0318450021919672,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204708,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.0313035285499331,0.128501960305518,0.0181041843722874,0.128501960305518,0.231303528549933,0.231303528549933,0,0,0,0,0.0173908491944073,0,0.000517393342204627,0.0318450021919672,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.0313035285499331,0.231303528549933,0.128501960305518,0.0181041843722874,0.128501960305518,0.231303528549933,0.0313035285499331,0,0,0,0,0.0173908491944073,0,0.000517393342204626,0.0318450021919672,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.0173908491944073,0,0,0,0,0.231303528549933,0.231303528549933,0.128501960305518,0.0181041843722874,0.128501960305518,0.0313035285499332,0.0313035285499331,0,0,0,0,0.0173908491944073,0,0.000517393342204626,0.0318450021919671,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050085645679893,0.0318450021919671,0.000517393342204707,0,0.128501960305518,0,0,0,0,0.231303528549933,0.231303528549933,0.128501960305518,0.0181041843722874,0.0173908491944072,0.0313035285499332,0.0313035285499331,0,0,0,0,0.0173908491944073,0,0.000517393342204626,0.0318450021919672,0.050085645679893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
