0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.00695478178295289,0,0,0,0,0,0.00739383722354056,0.00376611606434374,0.0083301278059406,0.0448751388541201,0.0111798316249761,0.0111798316249759,0.0120398186730512,0,0.0143486190064936,0,0,0,0,0,0.033248119195262,0.0561317053486157,0.177925791192256,0.166105858327015,0.0835658439057689,0.175226981903612,0,0.0889628955961276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354056,0.00376611606434374,0.0083301278059406,0.0448751388541201,0.0111798316249761,0.0111798316249759,0.0120398186730512,0,0.0912716959295697,0,0,0,0,0,0.033248119195262,0.0561317053486158,0.177925791192256,0.166105858327015,0.0835658439057689,0.175226981903612,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354057,0.00376611606434374,0.0083301278059406,0.0448751388541201,0.0111798316249761,0.0111798316249759,0.0764812337986261,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486158,0.177925791192256,0.166105858327015,0.0835658439057689,0.0960345119264438,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354056,0.00376611606434374,0.0083301278059406,0.0448751388541201,0.0111798316249761,0.0710182885272953,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486158,0.177925791192256,0.166105858327015,0.0835658439057689,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354057,0.00376611606434374,0.0083301278059406,0.0448751388541201,0.0718461538506001,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486157,0.177925791192256,0.166105858327015,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354056,0.00376611606434374,0.0083301278059406,0.106310193165669,0.0826084030535476,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486157,0.177925791192256,0.0939085548125188,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.00695478178295289,0,0,0,0,0,0.00739383722354057,0.00376611606434374,0.00833012780594059,0.177738764594241,0.0826084030535476,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486158,0.177925791192256,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354056,0.00376611606434374,0.0083301278059406,0.254661841517318,0.0826084030535475,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486157,0.101002714269179,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0069547817829529,0,0,0,0,0,0.00739383722354057,0.00376611606434374,0.0083301278059406,0.331584918440396,0.0826084030535476,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.033248119195262,0.0561317053486158,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.00695478178295289,0,0,0,0,0,0.00739383722354057,0.0278280428745198,0.0615517816693572,0.331584918440396,0.0826084030535476,0.0826084030535457,0.0889628955961284,0,0.106022750781163,0,0,0,0,0,0.00449964362837544,0.007596600241909,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0111798316249762,0.0111798316249762,0,0.0120398186730512,0.0513892727500599,0,0,0,0,0,0.0546334780311029,0.0278280428745198,0.0615517816693572,0.331584918440396,0.0826084030535476,0.0826084030535457,0.0889628955961284,0,0.0143486190064936,0,0,0,0,0,0.00449964362837544,0.007596600241909,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0111798316249762,0,0.088962895596128,0.0513892727500599,0,0,0,0,0,0.0546334780311029,0.0278280428745198,0.0615517816693572,0.331584918440396,0.0826084030535476,0.0826084030535457,0.0120398186730512,0,0.0143486190064936,0,0,0,0,0,0.00449964362837544,0.007596600241909,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.052693791063872,0,0.0111798316249762,0.0826084030535479,0,0.088962895596128,0.0513892727500599,0,0,0,0,0,0.0546334780311029,0.0278280428745198,0.0615517816693572,0.331584918440396,0.0826084030535475,0.0111798316249759,0.0120398186730512,0,0.0143486190064936,0,0,0,0,0,0.00449964362837545,0.007596600241909,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116714288840727,0.0526937910638719,0,0.0826084030535481,0.0826084030535479,0,0.088962895596128,0.0513892727500599,0,0,0,0,0,0.0546334780311029,0.0278280428745198,0.0615517816693572,0.331584918440396,0.0111798316249761,0.0111798316249759,0.0120398186730512,0,0.0143486190064936,0,0,0,0,0,0.00449964362837544,0.007596600241909,0.0240796373461024,0.0224799833839472,0.0113094071538938,0.0237143932266221,0,0.0120398186730511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
