0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.0501985556714612,0.0349820670211263,0.050198555671461,0,0,0,0,0.110897233500374,0,0.111213528531172,0.156290955153858,0.0128474821512308,0,0,0,0,0,0,0,0,0,0,0.139131904985481,0.0695659524927407,0.0347829762463703,0.0173914881231852,0.00869574406159259,0.00434787203079629,0.00217393601539815,0.00108696800769907,0.000543484003849537,0.000271742001924768,0.000135871000962384,6.79355004811921e-05,3.3967750240596e-05,1.6983875120298e-05,8.49193756014901e-06
0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.0501985556714612,0.0349820670211263,0.0501985556714611,0,0,0,0,0.0998317742289728,0,0.111213528531172,0.156290955153858,0.0128474821512308,0,0,0,0,0,0,0,0,0,0,0.139131904985481,0.0695659524927407,0.0347829762463703,0.0138563369392144,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786,9.99682958108928e-05,4.99841479054464e-05,2.49920739527232e-05,1.24960369763616e-05,6.2480184881808e-06
0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.0501985556714612,0.0349820670211263,0.0602060092508786,0,0,0,0,0.110897233500374,0,0.111213528531172,0.156290955153858,0.0128474821512308,0,0,0,0,0,0,0,0,0,0,0.139131904985481,0.0651487461865092,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786,9.99682958108928e-05,4.99841479054464e-05,2.49920739527232e-05,1.24960369763616e-05
0.00639797093189717,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267518,0,0.0407968122875768,0,0,0,0,0.0501985556714611,0.0349820670211263,0.0938252339089781,0,0,0,0,0.110897233500374,0,0.111213528531172,0.156290955153858,0.0128474821512308,0,0,0,0,0,0,0,0,0,0,0.138684067891382,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786,9.99682958108928e-05,4.99841479054464e-05,2.49920739527232e-05
0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.0501985556714612,0.0349820670211263,0.136453821696622,0,0,0,0,0.110897233500374,0,0.111213528531172,0.156290955153858,0.0128474821512308,0,0,0,0,0,0,0,0,0,0,0.0928814867117415,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786,9.99682958108928e-05,4.99841479054464e-05
0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.0501985556714611,0.0832514352895978,0.136453821696622,0,0,0,0,0.110897233500374,0,0.111213528531172,0.156290955153858,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786,9.99682958108928e-05
0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425386,0.057496229242153,0.0409131707267517,0,0.0407968122875768,0,0,0,0,0.136453821696623,0.095091117105464,0.136453821696622,0,0,0,0,0.110897233500374,0,0.111213528531172,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571,0.000199936591621786
0.000399873183243574,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425386,0.057496229242153,0.0409131707267517,0,0.110897233500375,0,0,0,0,0.136453821696623,0.0950911171054639,0.136453821696622,0,0,0,0,0.110897233500374,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142,0.000399873183243571
0.000199936591621787,0.000399873183243573,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.057496229242153,0.111213528531172,0,0.110897233500375,0,0,0,0,0.136453821696623,0.095091117105464,0.136453821696622,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428,0.000799746366487142
9.99682958108934e-05,0.000199936591621787,0.000399873183243573,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189717,0.0127959418637943,0.0255918837275887,0.0511837674551774,0,0,0,0,0,0,0,0,0,0,0.00472632455425385,0.15629095515386,0.111213528531172,0,0.110897233500375,0,0,0,0,0.136453821696623,0.0832514352895965,0.050198555671461,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275886,0.0127959418637943,0.00639797093189714,0.00319898546594857,0.00159949273297428
4.99841479054467e-05,9.99682958108934e-05,0.000199936591621787,0.000399873183243574,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.0928814867117423,0,0,0,0,0,0,0,0,0,0,0.012847482151228,0.15629095515386,0.111213528531172,0,0.110897233500375,0,0,0,0,0.136453821696623,0.0349820670211263,0.050198555671461,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714,0.00319898546594857
2.49920739527233e-05,4.99841479054467e-05,9.99682958108934e-05,0.000199936591621787,0.000399873183243574,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0255918837275887,0.138684067891382,0,0,0,0,0,0,0,0,0,0,0.012847482151228,0.15629095515386,0.111213528531172,0,0.110897233500375,0,0,0,0,0.093825233908979,0.0349820670211263,0.0501985556714611,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943,0.00639797093189714
1.24960369763617e-05,2.49920739527234e-05,4.99841479054467e-05,9.99682958108934e-05,0.000199936591621787,0.000399873183243573,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.00639797093189718,0.0127959418637944,0.0651487461865085,0.139131904985482,0,0,0,0,0,0,0,0,0,0,0.012847482151228,0.15629095515386,0.111213528531172,0,0.110897233500375,0,0,0,0,0.0602060092508794,0.0349820670211263,0.050198555671461,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885,0.0127959418637943
6.24801848818084e-06,1.24960369763617e-05,2.49920739527234e-05,4.99841479054467e-05,9.99682958108934e-05,0.000199936591621787,0.000399873183243574,0.000799746366487147,0.00159949273297429,0.00319898546594859,0.0138563369392132,0.0347829762463706,0.0695659524927411,0.139131904985482,0,0,0,0,0,0,0,0,0,0,0.0128474821512281,0.15629095515386,0.111213528531172,0,0.0998317742289741,0,0,0,0,0.0501985556714612,0.0349820670211263,0.0501985556714611,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771,0.0255918837275885
8.49193756014906e-06,1.69838751202981e-05,3.39677502405962e-05,6.79355004811925e-05,0.000135871000962385,0.00027174200192477,0.00054348400384954,0.00108696800769908,0.00217393601539816,0.00434787203079632,0.00869574406159264,0.0173914881231853,0.0347829762463705,0.0695659524927411,0.139131904985482,0,0,0,0,0,0,0,0,0,0,0.012847482151228,0.15629095515386,0.111213528531172,0,0.110897233500375,0,0,0,0,0.0501985556714612,0.0349820670211263,0.0501985556714611,0,0,0,0,0.0407968122875766,0,0.040913170726752,0.0574962292421523,0.00472632455425488,0,0,0,0,0,0,0,0,0,0,0.0511837674551771
